#class tools::wcsv::ntuple
#title Hits in Bottom Detector
#separator 44
#vector_separator 59
#column int EventID
#column double Charge
#column double X_pos_mm
#column double Y_pos_mm
#column double Energy_MeV
6705,-1,-1.14978,0.896677,5997.47
6706,1,0.111772,-0.734655,5997.52
6707,1,1.18735,-1.86452,5997.61
6708,1,2.94932,0.140633,5997.32
6709,-1,-0.966344,0.461236,5997.54
6711,1,1.67241,0.691217,5997.61
6712,1,2.02341,-0.0597212,5996.78
6715,1,0.609297,-0.0717031,5997.61
6716,1,0.983766,-0.78371,5996.96
6717,-1,-1.48167,1.35572,5997.63
6719,1,2.13249,0.554698,5997.86
6723,1,3.55303,2.00781,5997.49
6724,-1,0.984927,-0.303306,5996.37
6725,1,1.95748,0.274902,5997.38
6726,-1,1.32016,0.261738,5996.15
6727,-1,3.24503,6.85273,5997.62
6728,-1,-1.07897,-0.675,5997.69
6729,1,-1.2703,-1.10061,5997.61
6730,-1,-0.389042,-1.19088,5997.45
6731,1,2.8267,-0.0197849,5994.62
6732,1,0.17767,-0.145889,5997.74
6733,1,1.75661,0.985172,5996.63
6734,-1,-1.33415,-0.466965,5997.68
6735,-1,-0.958009,-0.13947,5996.85
6736,-1,-1.10319,-0.477783,5995.45
6737,1,3.04996,-0.535062,5997.39
6738,1,0.659963,-0.02976,5997.78
6740,1,2.12495,1.15367,5997.74
6742,1,1.50944,0.121722,5996.26
6743,1,1.77837,-0.48095,5997.48
6744,1,2.46238,-2.38159,5984.19
6745,-1,-1.15222,0.609876,5996.91
6746,-1,-0.677918,-0.889773,5997.78
6747,1,1.66676,-1.91361,5997.77
6748,-1,-0.303915,-0.0853143,5997.23
6749,-1,-0.771266,0.253351,5997.55
6750,1,1.17107,0.508294,5997.37
6752,1,0.0154824,-0.186025,5997.41
6753,1,1.83011,0.465225,5997.43
6755,-1,-1.40957,-0.830539,5997.68
6756,1,0.646212,-1.10282,5995.87
6757,1,3.69351,0.308599,5997.49
6759,-1,-1.447,-0.537333,5997.65
6760,1,0.247915,0.0452495,5997.44
6761,-1,-0.887007,0.432987,5997.49
6762,-1,-0.486962,0.265294,5997.2
6763,1,2.041,-0.420985,5997.77
6764,1,2.34416,0.370133,5997.62
6768,1,2.35851,0.530309,5997.31
6769,-1,-0.859376,1.5796,5996.24
6770,1,0.922053,-0.185223,5997.44
6771,1,1.68966,1.10608,5997.65
6774,1,0.544371,0.66644,5997.62
6775,-1,-1.13618,-0.414791,5997.72
6776,1,1.68521,-1.08496,5997.44
6777,-1,-0.829127,-0.456165,5997.64
6779,1,1.24769,-1.15508,5997.75
6780,-1,-0.221154,0.260247,5997.36
6781,1,2.23337,-0.578033,5997.59
6782,1,3.17942,1.21611,5996.4
6783,1,1.8241,0.499839,5997.61
6784,-1,-1.04251,1.53332,5997.23
6785,1,1.7569,0.278959,5997.13
6786,-1,0.947768,4.41969,5997.68
6788,1,1.88972,-1.02781,5997.38
6790,1,2.60599,0.137212,5997.58
6791,1,2.06095,0.889387,5997.51
6792,1,2.31922,-0.00585539,5996.61
6793,1,0.949864,-1.67143,5997.28
6795,-1,-1.13149,0.373019,5996.31
6796,1,2.9573,-0.715806,5996.95
