#class tools::wcsv::ntuple
#title Hits in Bottom Detector
#separator 44
#vector_separator 59
#column int EventID
#column double Charge
#column double X_pos_mm
#column double Y_pos_mm
#column double Energy_MeV
9388,1,0.73329,-0.466489,5997.08
9389,1,1.73557,-0.0533612,5996.95
9393,1,2.536,-1.47279,5997.82
9395,-1,1.06062,-0.760426,5997.07
9396,1,2.41609,-0.542099,5996.7
9397,1,1.41852,0.782234,5996.47
9402,1,0.71563,-0.513891,5997.64
9403,1,0.096344,-0.0435528,5997.53
9404,1,2.48722,0.294023,5997.5
9405,1,1.96958,0.27773,5997.06
9406,1,2.50752,-1.04882,5997.61
9407,1,2.44454,-0.827032,5969.67
9408,1,1.15847,0.390496,5997.5
9409,1,1.11649,0.833867,5997.77
9410,1,1.14074,-0.180843,5997.14
9411,1,1.00394,0.132816,5997.09
9412,-1,-1.02203,0.609658,5997.64
9413,1,1.93714,0.880383,5997.15
9414,1,0.850375,-1.1365,5997.63
9416,1,0.735002,-0.684197,5997.55
9417,1,7.41909,2.92042,5997.44
9418,1,1.46554,0.163017,5996.78
9419,1,1.232,0.504982,5997.59
9420,-1,-0.802049,-0.665073,5997.24
9421,1,0.292739,0.691815,5981.75
9422,1,2.01359,1.78479,5997.14
9423,-1,-1.06125,-0.370531,5997.43
9424,1,0.208067,0.930628,5997.73
9425,1,0.963144,1.11344,5997.69
9426,1,2.00621,1.3691,5997.64
9427,1,1.3915,1.89939,5997.75
9428,1,1.09896,0.218071,5996.97
9431,-1,-0.647019,-1.07263,5997.25
9432,1,1.30241,-2.1638,5997.63
9434,1,1.79478,-1.18784,5997.67
9435,-1,-0.723461,3.70446,5997.79
9436,1,3.46564,-0.685679,5997.62
9437,-1,0.0439996,-1.85472,5997.57
9439,-1,-1.24081,0.44646,5997.62
9440,-1,-0.857514,0.151937,5996.67
9442,1,1.78713,0.0202717,5997.77
9443,1,0.761538,-0.674555,5997.45
9445,-1,-1.14639,-0.17436,5997.37
9446,1,-0.254335,-0.440962,5997.33
9447,1,2.22613,0.638746,5997.63
9449,1,0.910985,-0.920517,5997.77
9450,1,0.262523,-0.815552,5997.7
9451,-1,-0.692195,-0.1808,5997.45
9452,1,0.0786804,0.64252,5997.75
9453,1,2.14221,-1.29319,5997.25
9454,1,3.41978,0.396385,5997.68
9455,-1,-0.48734,-0.296654,5997.64
9457,1,1.01923,-0.389048,5997.63
9458,1,3.05356,0.822972,5997.6
9459,-1,-0.740886,-0.51911,5997.78
9461,1,-0.0195852,0.711456,5997.73
9462,-1,-0.821072,-2.48372,5997.35
