#class tools::wcsv::ntuple
#title Hits in Bottom Detector
#separator 44
#vector_separator 59
#column int EventID
#column double Charge
#column double X_pos_mm
#column double Y_pos_mm
#column double Energy_MeV
2683,-1,-1.14292,0.339822,5997.56
2684,-1,-0.585535,0.709105,5997.41
2685,-1,13.0864,-2.7398,5999.19
2685,1,1.72023,-0.50915,5997.72
2686,1,1.92814,-0.171742,5996.22
2687,1,0.153525,-1.11053,5997.51
2689,-1,-0.328014,0.156594,5997.7
2690,-1,-1.42761,0.526431,5996.48
2693,1,2.14889,0.132468,5997.73
2694,-1,-0.962351,-1.11633,5997.76
2696,1,0.741999,-0.375135,5997.08
2697,1,0.476024,-0.43602,5997.23
2699,-1,-1.27111,0.431494,5997.84
2702,1,0.806926,0.402691,5995.97
2703,1,2.00776,-0.601596,5997.41
2704,-1,-0.281274,-1.24828,5997.55
2705,1,0.62961,0.63567,5997.73
2706,-1,0.0413332,-1.62427,5997.65
2707,-1,-0.522533,-1.41916,5991.13
2708,1,2.54863,0.700503,5997.72
2711,1,2.65373,-0.910456,5997.81
2713,1,1.90383,0.0779046,5997.39
2714,1,0.260603,0.0513508,5997.65
2715,-1,-0.436088,0.621601,5997.67
2716,-1,-0.988953,-0.50038,5997.65
2717,1,1.89662,-1.1757,5997.28
2718,1,1.51007,0.243306,5997.44
2719,1,1.5444,1.27676,5997.49
2720,1,2.17912,-0.203604,5997.01
2722,1,2.24266,2.33726,5997.26
2724,1,0.431906,0.80492,5997.43
2725,1,0.689183,1.22541,5997.75
2726,1,0.914053,-0.408495,5997.71
2727,1,0.416448,-1.29701,5997.6
2728,1,2.58283,-2.62654,5992.83
2730,1,0.609232,-1.47944,5997.27
2731,1,1.23105,-1.47048,5996.74
2732,1,0.231449,-0.164574,5997.53
2733,-1,-0.977859,-0.679869,5997.28
2735,1,2.82742,-1.05982,5997.5
2738,1,1.54918,0.0316784,5997.47
2739,-1,0.00979419,-0.143882,5997.01
2740,-1,-1.24865,0.534281,5997.52
2741,1,1.61285,-1.41451,5997.65
2742,1,2.10593,-0.780751,5997.34
2745,1,1.44407,0.129054,5996.57
2746,1,2.2373,1.25441,5996.26
2747,1,1.22561,0.0349252,5997.67
2748,-1,0.0387595,-0.718015,5996.91
2750,1,1.19373,0.46124,5997.64
2751,-1,-0.580413,0.292621,5997.66
2752,-1,-1.43993,-0.321279,5997.37
2753,-1,-0.68637,-1.22288,5997.28
2754,-1,-0.221485,-0.264374,5997.66
