#class tools::wcsv::ntuple
#title Hits in Bottom Detector
#separator 44
#vector_separator 59
#column int EventID
#column double Charge
#column double X_pos_mm
#column double Y_pos_mm
#column double Energy_MeV
447,1,2.13643,-0.3268,5995.45
448,1,2.08401,0.933389,5997.42
449,1,4.09304,0.784724,5997.62
450,1,2.43032,0.330807,5997.75
451,-1,-1.0517,-1.43148,5997.59
452,1,1.77909,-0.305823,5995.46
453,-1,-0.868227,-0.298735,5997.62
455,1,1.564,-1.05574,5996.45
456,1,2.03962,-0.0901917,5997.4
458,1,0.975374,0.417878,5997.89
459,1,0.769277,0.581376,5997.66
460,-1,-1.14021,-0.0819093,5997.54
461,-1,-1.03012,-0.538629,5997.62
462,1,0.403224,0.613846,5996.74
465,1,-0.0335878,-1.84195,5997.41
466,1,0.742931,1.17796,5997.53
467,1,2.092,-0.00524242,5997.48
468,1,1.55359,-0.142771,5997.53
471,1,0.0147828,0.745699,5997.3
472,-1,-1.0211,-0.116433,5997.22
473,-1,-0.615153,-0.293586,5997.25
474,1,1.87777,-0.334467,5997.66
476,1,2.36917,0.334712,5997.61
477,1,1.47708,-1.55036,5997.47
479,1,0.614046,0.722075,5997.52
480,1,0.45888,-0.274162,5997.53
481,1,2.99786,-0.0879275,5997.58
482,1,2.09325,-0.430728,5997.68
483,1,2.95131,-0.727742,5997.83
484,1,2.40628,-0.0305876,5997.57
485,1,1.17209,-0.285535,5997.55
486,1,1.99454,-1.30226,5994.59
488,1,1.17991,-0.254507,5997.03
489,1,2.23831,-0.88205,5997.37
490,-1,-1.31047,0.471411,5997.84
492,1,1.48885,0.160817,5997.59
493,1,0.9359,0.626086,5997.67
494,1,0.740002,-0.448136,5997.5
495,-1,-0.847541,-1.22104,5997.02
496,1,2.48728,-0.810803,5995.17
498,1,3.10932,-5.10256,5997.39
499,-1,-0.957312,-0.368229,5997.23
500,1,0.398362,-0.95527,5997.18
501,-1,-0.986803,-0.272699,5997.77
502,1,1.30823,0.374122,5996.94
503,1,1.62007,0.228259,5996.92
505,1,0.182885,0.198205,5997.74
506,-1,-1.0361,-0.0849915,5997.62
508,-1,0.156251,1.9813,5997.5
509,1,0.462557,-1.43757,5997.31
510,1,0.965562,0.259456,5997.44
511,-1,-0.612749,0.822391,5996.92
512,1,2.20608,-0.17049,5997.64
513,1,1.08344,-0.772892,5997.46
514,1,1.50458,-0.151356,5997.51
515,1,1.28905,1.12933,5997.64
518,-1,-1.17514,-0.168151,5997.21
519,-1,-0.781208,4.37263,5997.65
521,-1,-1.25881,1.29717,5996.55
522,1,0.667593,1.16672,5996.85
523,1,0.762992,0.637079,5997.59
524,-1,-1.24068,-0.769689,5997.51
525,1,-0.437332,-0.0323033,5997.59
528,-1,-0.689542,0.402778,5997.67
529,-1,-1.14275,-0.0810977,5997.5
530,1,1.64438,0.408427,5997.22
531,1,1.26368,0.0505492,5996.81
532,1,2.52277,2.41161,5993.41
533,-1,-0.984624,0.691838,5997.68
535,-1,-1.17912,1.85945,5996.5
536,1,0.400688,0.189608,5996.02
538,1,-0.371193,-0.645016,5994.15
540,1,2.27895,-0.938213,5997.71
541,1,-0.133126,1.87645,5996.88
543,1,2.0203,-0.787066,5997.39
544,1,2.00107,-1.10592,5997.43
545,-1,-1.42771,-1.35148,5997.53
547,-1,-0.332762,0.356142,5997.63
548,1,0.936711,0.188261,5997.66
549,1,2.61072,0.847336,5997.5
550,1,1.99733,0.66075,5997.27
551,-1,-1.26878,-0.796335,5997.03
552,-1,-1.49142,-0.331607,5997.43
555,1,0.904069,1.07067,5997.58
557,1,0.547091,-0.0867105,5997.05
558,1,2.29634,1.26139,5997.51
561,-1,-0.705024,-1.14005,5997.43
562,1,3.14065,1.34227,5993.68
563,-1,-1.18242,-0.922224,5995.77
565,1,1.73627,0.960004,5997.67
566,1,1.55998,-1.6576,5982.64
567,1,2.50669,0.463951,5997.56
568,1,1.67548,-0.994226,5997.45
569,1,2.85589,1.03559,5997.75
570,-1,-1.47248,-0.152252,5996.3
573,-1,-0.595097,0.231974,5997.2
578,1,1.01866,-0.0786113,5997.71
579,1,2.45742,2.08629,5997.54
580,1,1.93751,-0.448801,5997.56
581,1,1.18215,0.541282,5997.62
583,1,1.80184,0.0104837,5997.64
584,1,2.36496,0.0282784,5997.69
585,1,1.53929,-0.692753,5997.56
586,1,0.171189,-0.810588,5995.84
587,1,1.74968,0.620059,5997.72
588,1,2.07793,0.837441,5997.58
589,-1,-0.709596,0.545044,5997.25
590,1,2.08083,1.17922,5997.57
591,1,1.73421,-2.04153,5997.11
594,1,2.28237,0.344432,5997.32
596,1,2.86524,1.49551,5996.44
598,1,2.03871,0.493954,5997.43
599,1,2.44472,-1.42491,5997.6
600,1,1.31796,-0.0822866,5996.07
601,1,2.04592,1.55428,5997.29
602,-1,-0.700021,1.08195,5997.24
603,1,1.16755,-0.25365,5997.56
604,-1,-1.42958,-0.390297,5997.84
606,-1,-1.18077,0.929031,5997.27
607,1,1.21177,-0.283635,5997.36
609,1,-0.305736,-0.555445,5997.67
610,1,2.6715,0.949335,5997.05
611,1,2.11624,-0.127538,5996.85
612,1,-1.04346,-0.164683,5997.4
613,-1,-0.565834,-0.0843015,5995.17
615,-1,-0.373803,2.06102,5997.53
616,1,2.59421,0.492646,5997.33
618,1,1.00712,-0.433423,5997.32
619,-1,-0.706936,0.669843,5997.67
620,1,1.31757,-0.943841,5997.12
622,1,0.573856,0.29694,5997.3
623,1,2.87063,0.922514,5992.79
624,1,1.1433,-0.0139492,5997.5
625,1,3.6221,1.27442,5997.65
626,-1,-0.276968,1.24288,5997.33
627,-1,-1.22314,-0.598526,5996.41
628,-1,-1.3157,-0.24804,5997.01
629,1,2.35731,-0.371111,5997.16
630,1,0.889866,0.3791,5997.28
631,1,1.32793,-0.13062,5997.98
633,1,2.18988,0.0404933,5997.27
634,1,0.935198,-0.0554423,5997.66
635,1,0.838645,1.47085,5996.67
636,-1,-0.388284,-0.207171,5997.71
637,1,2.37488,-0.203385,5997.15
638,-1,-1.0618,-0.72752,5997.6
639,1,1.03468,-0.98941,5997.19
640,-1,-0.599567,1.03738,5996.47
641,1,0.61348,-0.844705,5994.08
643,1,0.811391,-1.58816,5995.82
645,1,2.40969,0.704198,5997.49
646,1,0.90674,0.0709367,5997.65
647,1,0.567971,-0.699826,5997.2
648,-1,-1.10487,-0.73196,5997.27
650,1,2.53086,-1.19332,5997.04
651,1,1.98646,0.15857,5997.44
652,1,0.288385,0.579618,5996.93
653,1,0.680087,0.250584,5997.62
654,1,-0.399018,0.368999,5997.93
655,1,0.536933,1.57553,5997.71
657,1,1.60473,1.54868,5997.55
658,1,2.40293,-1.32296,5997.59
661,1,1.12134,-0.491087,5997.46
662,1,0.832006,-0.231139,5997.53
663,1,1.25938,-2.23968,5996.59
664,1,2.29225,1.21978,5997.61
666,-1,-1.09443,-0.533543,5996.75
667,1,3.04524,-1.76071,5997.4
668,-1,-1.08553,0.669846,5995.93
670,1,1.37397,0.632325,5996.5
671,-1,-1.12712,-0.41918,5996.5
672,1,2.81341,0.0473294,5997.46
673,1,1.15117,-1.27765,5986.3
674,1,3.08234,0.551731,5997.2
675,1,1.78502,-1.27926,5996.74
676,1,0.605087,1.17228,5997.63
678,1,0.981051,0.030058,5997.46
679,-1,-0.990066,0.508732,5995.83
680,1,2.04438,-0.161021,5997.84
681,-1,0.251199,0.336627,5996.25
682,1,2.84384,1.34848,5997.6
683,1,1.28283,0.676279,5997.88
684,1,2.69984,-0.643501,5997.67
686,1,1.32209,1.78989,5997.81
687,-1,-0.832476,0.19119,5997.6
690,1,0.80161,-0.120593,5996.79
691,-1,-1.10066,-0.35521,5997.68
692,1,3.39623,-0.0778485,5997.52
693,1,0.411598,-0.516808,5996.51
694,-1,-1.14362,0.32166,5997.66
695,1,0.755894,2.02685,5997.32
696,-1,-1.23125,0.478895,5997.1
697,1,0.977413,-0.661657,5997.09
698,-1,-1.26573,0.348827,5997.56
699,1,1.94679,2.1239,5997.56
700,1,1.33169,0.545622,5997.58
701,1,0.532925,0.493047,5997.41
702,1,-0.575059,1.17189,5997.41
703,1,2.36157,-0.990237,5997.03
704,1,-0.609302,0.0937529,5997.14
705,1,2.77274,1.39067,5997.68
706,-1,-1.12811,0.37353,5996.96
707,1,2.00008,1.918,5997.73
708,1,1.00375,-0.0307073,5997.65
710,1,2.0243,1.97168,5997.61
711,1,1.66319,-0.279897,5996.01
713,1,1.51304,0.000229192,5997.2
715,1,2.27431,0.0187539,5997.69
718,1,0.738141,-0.210373,5997.44
720,-1,-1.34063,-0.566982,5997.64
721,-1,-1.2024,-0.0327377,5997.6
722,-1,-0.456237,-0.630917,5997.61
723,1,-0.888926,-0.96791,5997.39
724,-1,-1.48352,0.0223609,5996.21
725,1,2.318,0.431777,5997.39
726,1,3.70509,-1.13737,5997.26
727,1,0.56222,-0.110526,5997.42
728,-1,-1.22193,1.11165,5995.95
729,1,0.158609,0.0612704,5997.68
730,1,-0.764469,-0.567196,5997.68
731,-1,-0.839457,1.85231,5996.52
732,1,1.13371,-0.839314,5996.91
734,1,0.802519,-0.302122,5997.64
735,-1,-0.601794,0.339688,5997.22
736,1,1.41699,1.88546,5997.65
738,1,1.56504,0.215896,5997.58
