#class tools::wcsv::ntuple
#title Hits in Bottom Detector
#separator 44
#vector_separator 59
#column int EventID
#column double Charge
#column double X_pos_mm
#column double Y_pos_mm
#column double Energy_MeV
2235,-1,-1.24437,0.234507,5996.77
2236,1,1.83646,1.22656,5997.7
2237,1,2.42691,-0.643981,5997.58
2238,1,0.897966,-0.862044,5997.41
2239,-1,-0.379134,0.520516,5997.48
2240,1,0.568391,1.52215,5997.17
2241,1,2.23681,-0.704138,5997.55
2243,1,2.32113,-1.48515,5997.37
2244,1,1.29518,1.2001,5997.74
2245,1,1.9877,-0.013769,5997.62
2246,1,0.395243,0.321416,5997.53
2247,1,0.715701,-2.51253,5997.54
2251,-1,-0.785668,-0.374202,5996.68
2252,1,1.99062,0.195949,5997.58
2253,1,1.3269,-0.292768,5997.49
2255,1,2.47249,0.65265,5997.67
2256,1,0.497997,-0.445285,5997.71
2257,1,3.15273,1.63887,5997.64
2259,1,2.30998,1.43854,5997.27
2260,-1,-1.17832,-0.11987,5997.46
2263,-1,-1.20079,-0.204231,5997.48
2265,-1,-1.29263,2.46497,5996.32
2267,1,1.36515,0.628621,5997.58
2268,-1,-0.9544,-0.0199667,5997.48
2269,-1,-0.971014,0.0704981,5997.22
2273,-1,-1.39492,1.19111,5997.12
2274,1,-0.388671,-2.08333,5996.62
2277,1,1.71833,0.44483,5997.85
2278,1,3.11714,-1.30998,5996.87
2279,-1,-1.18289,-1.06858,5997.72
2280,1,1.62265,-1.20593,5996.89
2281,1,3.13126,-0.285052,5996.28
2282,-1,-0.822545,-0.236293,5997.35
2283,1,2.88234,0.434834,5997.29
2284,1,2.35672,0.549258,5997.67
2285,1,0.72759,-0.00567229,5997.37
2288,1,1.0766,-0.70092,5997.83
2291,1,0.663642,0.710072,5995.72
2293,1,0.895066,-1.36508,5997.23
2294,1,1.30511,-0.546093,5997.56
2295,1,0.629255,1.1072,5997.46
2296,1,0.415778,-0.323066,5997.4
2297,-1,-1.26972,0.629628,5997.35
2298,1,3.05741,0.148266,5997.58
2299,-1,-0.964884,0.97876,5997.43
2300,1,1.82821,0.550133,5996.06
2302,1,-0.741535,0.372575,5993.77
2303,-1,-0.660958,-1.04735,5997.27
2304,1,1.58775,-0.889211,5997.5
2306,-1,-0.272746,0.24258,5997.84
2307,1,0.651282,0.362133,5997.74
2308,1,1.49928,0.341493,5997.83
2309,-1,-1.2906,0.927725,5996.41
2310,1,1.8535,-1.7107,5997.75
2311,1,2.63828,-0.133334,5997.06
2312,1,1.04349,-0.487651,5997.52
2313,-1,-0.541162,0.337708,5995.66
2314,1,0.346839,-0.715597,5997.36
2315,1,0.993028,-0.233035,5997.84
2316,1,3.08155,0.560753,5996.89
2318,1,1.10341,0.97963,5997.67
2319,-1,-1.36655,0.371085,5997.41
2320,1,0.888492,0.895577,5997.63
2322,1,2.886,-1.36767,5997.35
2323,1,2.50293,0.266581,5997.57
2324,-1,0.509855,-0.952219,5997.88
2326,1,1.06555,-0.249615,5996.94
2327,1,1.71969,1.00004,5997.61
2328,1,3.19752,-1.04695,5996.75
2332,1,0.845068,0.43282,5997.78
2333,-1,3.06799,4.14232,5997.69
2335,1,2.64378,0.336281,5997.33
2336,-1,-1.31526,1.00875,5997.96
2337,1,1.47584,0.431397,5996.3
2338,-1,-1.00047,0.393139,5997.87
2340,-1,-0.703921,0.729031,5997.2
