timestamp,label,kTopZ_mm,kBottomZ_mm,kSlitHalfX_mm,kSlitHalfY_mm,kGapHalfX_mm,kGapHalfY_mm,kDetBHalfX_mm,kDetBHalfY_mm,kBottomOffsetX_mm,n_events,n_gen_plus,n_gen_minus,n_topA_plus,n_topA_minus,n_acc_plus,n_acc_minus,eps_plus_given_top,eps_minus_given_top,purity,geom_factor_m2sr,rate_total_Hz,rate_plus_acc_Hz,rate_plus_acc_day,bx_mean_plus_mm,bx_std_plus_mm,bx_mean_minus_mm,bx_std_minus_mm,notes
2026-06-24T20:09:50.523371,MAP_L1000,100.0,-1000.0,25.0,25.0,5.0,25.0,100.0,100.0,0.0,500000,272769,227231,272748,227216,37730,31482,0.13833282003901037,0.13855538342370255,0.5451366815003179,1.1131587985007011e-06,7.792111589504908e-05,5.8745809977800395e-06,0.5075637982081954,14.981528263963028,57.507085086237076,15.088093396167016,57.76186726375704,
2026-06-24T20:10:35.091423,SCAN_L500_OFF25,100.0,-500.0,25.0,25.0,5.0,25.0,25.0,25.0,25.0,250000,136506,113494,136499,113485,4578,3892,0.03353870724327651,0.0342952813147112,0.540495867768595,1.1131587985007011e-06,7.792111589504908e-05,1.4242885542700418e-06,0.12305853108893161,39.896215727391876,14.413419538844238,40.242465493319635,14.487338468885934,
2026-06-24T20:11:21.041639,SCAN_L500_OFF35,100.0,-500.0,25.0,25.0,5.0,25.0,25.0,25.0,35.0,250000,136506,113494,136499,113485,4667,3917,0.034190726671990274,0.034515574745561085,0.5436859273066169,1.1131587985007011e-06,7.792111589504908e-05,1.4519778686715345e-06,0.1254508878532206,50.209856095993146,14.52111886236572,50.003735920347204,14.455604538889006,
2026-06-24T20:12:06.948883,SCAN_L1000_OFF25,100.0,-1000.0,25.0,25.0,5.0,25.0,25.0,25.0,25.0,250000,136506,113494,136499,113485,1213,1049,0.008886511989098822,0.009243512358461471,0.5362511052166224,1.1131587985007011e-06,7.792111589504908e-05,3.773835771798953e-07,0.032605941068342956,39.51766158285243,14.246168278104147,39.56202688274547,14.196777830840553,
2026-06-24T20:12:52.027968,SCAN_L1000_OFF35,100.0,-1000.0,25.0,25.0,5.0,25.0,25.0,25.0,35.0,250000,136506,113494,136499,113485,1232,1049,0.009025707148037715,0.009243512358461471,0.5401139850942569,1.1131587985007011e-06,7.792111589504908e-05,3.8329477913077576e-07,0.033116668916899024,49.551443587662334,14.667509343460848,49.74390324118208,14.323999351556335,
2026-06-24T20:13:34.385249,SCAN_L1500_OFF25,100.0,-1500.0,25.0,25.0,5.0,25.0,25.0,25.0,25.0,250000,136506,113494,136499,113485,574,497,0.004205159012153935,0.0043794334052958545,0.5359477124183006,1.1131587985007011e-06,7.792111589504908e-05,1.7858052209502052e-07,0.015429357109009773,41.157715156794424,14.53482392264523,40.00279315895372,14.670389137267785,
2026-06-24T20:14:16.360925,SCAN_L1500_OFF35,100.0,-1500.0,25.0,25.0,5.0,25.0,25.0,25.0,35.0,250000,136506,113494,136499,113485,576,510,0.0042198111341475025,0.004493985989337798,0.5303867403314917,1.1131587985007011e-06,7.792111589504908e-05,1.7920275387932372e-07,0.01548311793517357,50.24229913194444,14.154289685993012,50.89748725490197,14.690670313228019,
2026-06-24T20:14:59.657966,SCAN_L2000_OFF25,100.0,-2000.0,25.0,25.0,5.0,25.0,25.0,25.0,25.0,250000,136506,113494,136499,113485,319,283,0.0023370134579740512,0.0024937216372207783,0.5299003322259136,1.1131587985007011e-06,7.792111589504908e-05,9.924596959636159e-08,0.008574851773125641,40.588942946708464,13.982394792113432,39.648923674911664,14.727078826418492,
2026-06-24T20:15:42.201499,SCAN_L2000_OFF35,100.0,-2000.0,25.0,25.0,5.0,25.0,25.0,25.0,35.0,250000,136506,113494,136499,113485,336,285,0.002461556494919377,0.0025113451116887692,0.5410628019323671,1.1131587985007011e-06,7.792111589504908e-05,1.0453493976293885e-07,0.009031818795517916,50.55871190476191,14.259438822766342,50.17103929824561,14.48732319517822,
2026-06-24T20:25:13.815774,NX_sx1_off50,100.0,-2500.0,1.0,25.0,1.0,25.0,50.0,250000,136506,113494,135757,112830,2223,94,0.01637484623260679,0.0008331117610564567,0.9594302977988779,9.270448309128415e-09,6.48931381638989e-07,0.0005003642260629284,55.992768690958165,11.54671236441035,45.45725,4.923051410287459
2026-06-24T20:26:01.178649,NX_sx1_off65,100.0,-2500.0,1.0,25.0,1.0,25.0,65.0,250000,136506,113494,135757,112830,1073,5,0.007903828163556944,4.4314455375343434e-05,0.9953617810760668,9.270448309128415e-09,6.48931381638989e-07,0.00024151633583694202,66.22300242311276,8.724182902080251,58.0736,1.954021239649149
2026-06-24T20:26:47.805505,NX_sx1_off85,100.0,-2500.0,1.0,25.0,1.0,25.0,85.0,250000,136506,113494,135757,112830,192,1,0.0014142917123978875,8.862891075068688e-06,0.9948186528497409,9.270448309128415e-09,6.48931381638989e-07,4.3216343411642934e-05,80.8908796875,4.756481988075185,110.703,nan
2026-06-24T20:27:37.053110,NX_sx2_off50,100.0,-2500.0,2.0,25.0,2.0,25.0,50.0,250000,136506,113494,136232,113276,1888,669,0.01385871160960714,0.00590592888166955,0.738365271802894,3.706749069829244e-08,2.594724348880471e-06,0.0016932626527135905,62.19322531779661,14.310393593426651,58.84985500747384,13.313280523520781
2026-06-24T20:28:23.570989,NX_sx2_off65,100.0,-2500.0,2.0,25.0,2.0,25.0,65.0,250000,136506,113494,136232,113276,1465,392,0.010753714252158084,0.003460574172816837,0.7889068389876144,3.706749069829244e-08,2.594724348880471e-06,0.0013138928952465098,76.5537409556314,13.931234799838304,70.32344387755103,11.203158837311417
2026-06-24T20:29:13.641634,NX_sx2_off85,100.0,-2500.0,2.0,25.0,2.0,25.0,85.0,250000,136506,113494,136232,113276,961,125,0.007054142932644313,0.0011034994173523076,0.8848987108655617,3.706749069829244e-08,2.594724348880471e-06,0.0008618778650729664,94.00627242455775,13.373877206776513,84.9148616,7.796624420581659
2026-06-24T20:30:00.300337,NX_sx3_off50,100.0,-2500.0,3.0,25.0,3.0,25.0,50.0,250000,136506,113494,136361,113384,1423,778,0.010435535087011682,0.006861638326395259,0.6465243071331213,8.334831895129108e-08,5.834382326590376e-06,0.002866948240898467,63.09027793394237,14.098851705609079,61.4863088688946,13.960189697017617
2026-06-24T20:30:47.554637,NX_sx3_off65,100.0,-2500.0,3.0,25.0,3.0,25.0,65.0,250000,136506,113494,136361,113384,1277,630,0.009364847720389261,0.005556339518803358,0.6696381751442055,8.334831895129108e-08,5.834382326590376e-06,0.0025727989484380484,77.44518707909162,14.78586091315497,76.89894793650794,14.529080621445774
2026-06-24T20:31:34.798357,NX_sx3_off85,100.0,-2500.0,3.0,25.0,3.0,25.0,85.0,250000,136506,113494,136361,113384,1000,433,0.007333475113852201,0.003818880970860086,0.6978367062107467,8.334831895129108e-08,5.834382326590376e-06,0.0020147211812357466,97.9660791,14.024389656366761,95.95761778290994,13.544213638623969
2026-06-24T20:32:23.428495,NX_sx5_off50,100.0,-2500.0,5.0,25.0,5.0,25.0,50.0,250000,136506,113494,136452,113439,978,640,0.007167355553601267,0.005641798675940373,0.6044499381953028,2.3104954447064997e-07,1.6173468112945497e-05,0.005458487883206735,64.56484519427403,14.319697114112461,64.31580515625001,14.177768902985688
2026-06-24T20:33:13.563504,NX_sx5_off65,100.0,-2500.0,5.0,25.0,5.0,25.0,65.0,250000,136506,113494,136452,113439,906,601,0.006639697476035529,0.005298001569125257,0.6011944260119443,2.3104954447064997e-07,1.6173468112945497e-05,0.005056636014504398,78.34984514348787,13.845226041277964,78.02118519134775,14.360962157967116
2026-06-24T20:34:00.017419,NX_sx5_off85,100.0,-2500.0,5.0,25.0,5.0,25.0,85.0,250000,136506,113494,136452,113439,814,507,0.005965467710257087,0.0044693623885965145,0.6161998485995458,2.3104954447064997e-07,1.6173468112945497e-05,0.00454315862671808,97.58582113022112,14.91969473993477,98.07682741617356,14.55017036455746
