#class tools::wcsv::ntuple
#title Slit-conditioned anti-muon selection data
#separator 44
#vector_separator 59
#column int EventID
#column int PDG
#column double Charge_e
#column double InitialKineticEnergy_MeV
#column double SourceX_mm
#column double SourceY_mm
#column double SourceZ_mm
#column double DirX
#column double DirY
#column double DirZ
#column double ThetaDown_deg
#column double Phi_deg
#column int HitA
#column int HitB
#column int AcceptedCoincidence
#column double A_X_mm
#column double A_Y_mm
#column double A_Z_mm
#column double A_KineticEnergy_MeV
#column double A_Edep_MeV
#column double B_X_mm
#column double B_Y_mm
#column double B_Z_mm
#column double B_KineticEnergy_MeV
#column double B_Edep_MeV
#column double Config_SlitCenterX_mm
#column double Config_GapTargetX_mm
#column double Config_UnbentBottomX_mm
#column double Config_BottomCenterX_mm
#column double Config_BottomOffsetX_mm
8000,13,-1,2164.56,12.6782,24.1769,750,0.004047,-0.0305233,-0.999526,1.76444,-82.4474,1,1,1,15.2898,4.47997,105,2164.46,1.59835,15.3056,-1.48164,-95,2162.81,3.40355,15,15,15,15,0
8001,-13,1,1056.21,14.327,-68.4661,750,0.00215432,0.0739058,-0.997263,4.24016,88.3303,1,1,1,15.7204,-20.666,105,1056.09,1.67994,16.4879,-5.53174,-95,1054.38,1.57195,15,15,15,15,0
8002,13,-1,1371.59,23.6581,217.141,750,-0.00979644,-0.298703,-0.954296,17.3894,-91.8784,1,1,1,17,12.922,97.6263,1371.44,0.429268,13.9314,-47.8235,-95,1370.98,1.8096,15,15,15,15,0
8003,13,-1,1798.13,9.35729,-13.2753,750,0.00661457,0.0410299,-0.999136,2.38188,80.842,1,1,1,13.6274,13.2119,105,1798.03,2.15724,14.1248,21.353,-95,1795.84,2.80037,15,15,15,15,0
8004,13,-1,1054.06,-2.57959,129.169,750,0.024613,-0.17287,-0.984637,10.0562,-81.8968,1,1,1,13.5598,15.9292,105,1053.86,1.60983,17.1379,-18.9824,-95,1052.21,1.60174,15,15,15,15,0
8005,-13,1,1139.73,35.5216,17.876,750,-0.0294561,-0.00463958,-0.999555,1.70877,-171.049,1,1,1,16.523,15.1108,105,1138.9,2.07679,11.9315,14.0742,-95,1136.79,2.92399,15,15,15,15,0
8006,13,-1,1332.15,24.6483,55.75,750,-0.0132233,-0.10508,-0.994376,6.07952,-97.1724,1,1,1,16.071,-12.4099,105,1332.05,1.76519,12.9405,-33.9275,-95,1330.25,1.89217,15,15,15,15,0
8007,13,-1,2827.67,7.18231,-124.678,750,0.01197,0.172268,-0.984977,9.94386,86.0252,1,1,1,15.0207,-11.8709,105,2827.55,1.6223,16.9591,23.192,-95,2825.87,2.95805,15,15,15,15,0
8008,13,-1,1062.01,31.5522,-145.738,750,-0.0238697,0.191817,-0.98114,11.1452,97.0934,1,1,1,15.7387,-19.651,105,1061.86,1.9774,9.34948,19.4137,-95,1059.86,1.89224,15,15,15,15,0
8009,-13,1,1276.87,20.4816,293.359,750,-0.008267,-0.384035,-0.923281,22.5894,-91.2332,1,1,1,14.7047,25,104.821,1276.75,1.73331,14.0864,-57.8709,-95,1274.99,2.13601,15,15,15,15,0
8010,-13,1,1515.11,22.1815,106.859,750,-0.00984096,-0.162913,-0.986591,9.39324,-93.4568,1,1,1,15.7478,0.352418,105,1515,1.52762,14.0545,-32.7505,-95,1513.44,1.77481,15,15,15,15,0
8011,13,-1,2553.23,19.8166,-249.357,750,-0.00477881,0.3301,-0.943934,19.2769,90.8294,1,1,1,16.5512,-23.796,105,2553.12,1.78335,15.0612,46.2184,-95,2551.3,2.18813,15,15,15,15,0
8012,13,-1,10020.2,22.019,-147.589,750,-0.00996534,0.199713,-0.979804,11.5347,92.8566,1,1,1,15.4572,-16.1163,105,10020,2.40491,13.316,24.6338,-95,10017.5,1.66229,15,15,15,15,0
8013,13,-1,4000.92,26.987,37.9011,750,-0.0182986,-0.0554213,-0.998295,3.34591,-108.272,1,1,1,15.1777,2.1046,105,4000.77,1.46406,11.147,-9.07504,-95,3999.22,1.64912,15,15,15,15,0
8014,13,-1,1304.16,7.33841,-43.8849,750,0.0119385,0.0594835,-0.998158,3.47826,78.6513,1,1,1,15.053,-5.44726,105,1304.05,2.6897,16.1171,6.07781,-95,1301.33,4.03908,15,15,15,15,0
8015,-13,1,1333.57,27.6208,-128.401,750,-0.0170126,0.164012,-0.986312,9.49098,95.922,1,1,1,16.415,-21.2924,105,1332.98,3.62035,14.3872,11.6229,-95,1329.34,1.94425,15,15,15,15,0
8016,-13,1,1778.91,40.7393,-126.492,750,-0.0361522,0.166527,-0.985374,9.81141,102.249,1,1,1,17,-17.1429,102.956,1778.78,1.25983,10.5764,16.5238,-95,1777.49,1.65154,15,15,15,15,0
8017,-13,1,2100.01,17.7526,62.595,750,-0.00182573,-0.058189,-0.998304,3.33751,-91.7971,1,1,1,16.573,24.9993,105,2099.88,1.70043,16.8651,13.3218,-95,2095.74,3.69287,15,15,15,15,0
8018,-13,1,1110.28,-4.94369,12.4572,750,0.0279445,0.000945276,-0.999609,1.60222,1.9374,1,1,1,13.2267,12.7606,105,1110.11,1.77179,20.0189,12.9555,-95,1108.32,1.5447,15,15,15,15,0
8019,-13,1,2678.05,3.13174,-108.599,750,0.0168546,0.165675,-0.986036,9.58611,84.1911,1,1,1,14.1507,-0.232409,105,2677.91,1.65346,18.2546,33.2191,-95,2676.22,2.10317,15,15,15,15,0
8020,-13,1,8482.53,36.3935,228.222,750,-0.0283817,-0.312838,-0.949382,18.3079,-95.1839,1,1,1,17,14.0362,99.9107,8482.26,1.57144,11.3605,-50.2159,-95,8480.64,1.84264,15,15,15,15,0
8021,-13,1,2100.38,32.1726,-77.827,750,-0.023707,0.0998244,-0.994723,5.88896,103.36,1,1,1,16.7873,-13.1348,105,2099.98,1.66039,12.53,6.92722,-95,2098.29,2.02188,15,15,15,15,0
8022,13,-1,2174.63,15.6711,-58.983,750,0.00173955,0.0701362,-0.997536,4.02305,88.5792,1,1,1,16.7959,-13.6334,105,2174.49,1.66037,16.3054,0.229248,-95,2172.8,1.79805,15,15,15,15,0
8023,13,-1,3659.1,12.1153,64.0798,750,0.00408483,-0.0762509,-0.99708,4.37938,-86.9335,1,1,1,14.7578,14.754,105,3658.99,1.79274,15.4004,-0.44417,-95,3657.16,1.55487,15,15,15,15,0
