#class tools::wcsv::ntuple
#title Slit-conditioned anti-muon selection data
#separator 44
#vector_separator 59
#column int EventID
#column int PDG
#column double Charge_e
#column double InitialKineticEnergy_MeV
#column double SourceX_mm
#column double SourceY_mm
#column double SourceZ_mm
#column double DirX
#column double DirY
#column double DirZ
#column double ThetaDown_deg
#column double Phi_deg
#column int HitA
#column int HitB
#column int AcceptedCoincidence
#column double A_X_mm
#column double A_Y_mm
#column double A_Z_mm
#column double A_KineticEnergy_MeV
#column double A_Edep_MeV
#column double B_X_mm
#column double B_Y_mm
#column double B_Z_mm
#column double B_KineticEnergy_MeV
#column double B_Edep_MeV
#column double Config_SlitCenterX_mm
#column double Config_GapTargetX_mm
#column double Config_UnbentBottomX_mm
#column double Config_BottomCenterX_mm
#column double Config_BottomOffsetX_mm
18000,-13,1,1817.49,16.3026,121.057,750,-0.00223393,-0.157733,-0.987479,9.07623,-90.8114,1,1,1,14.8434,18.0296,105,1817.38,1.68982,14.8009,-13.7109,-95,1815.65,1.85126,15,15,15,15,0
18001,-13,1,1704.49,16.5664,-49.8716,750,-0.00385285,0.09683,-0.995293,5.56107,92.2786,1,1,1,14.0695,12.8791,105,1704.38,1.81111,14.1759,32.5725,-95,1702.54,1.65467,15,15,15,15,0
18002,13,-1,4448.53,25.3834,204.292,750,-0.0146845,-0.269642,-0.962849,15.6667,-93.1172,1,1,1,15.5464,23.6624,105,4448.41,1.65481,12.209,-32.4015,-95,4446.72,2.02047,15,15,15,15,0
18003,13,-1,13073.3,35.5401,-140.004,750,-0.0284898,0.208706,-0.977563,12.1599,97.7732,1,1,1,16.7425,-2.29901,105,13073.2,1.70221,10.7835,40.3665,-95,13071.4,3.15386,15,15,15,15,0
18004,-13,1,1640.63,36.5679,195.349,750,-0.0293529,-0.264317,-0.963989,15.4229,-96.3368,1,1,1,16.9281,18.4958,105,1640.51,1.89228,11.4173,-36.1199,-95,1638.59,2.21657,15,15,15,15,0
18005,-13,1,1026.47,19.7443,-24.5633,750,-0.00845512,0.0205555,-0.999753,1.27359,112.359,1,1,1,14.2894,-11.3017,105,1026.34,1.66975,13.8742,-7.34615,-95,1024.64,1.62142,15,15,15,15,0
18006,-13,1,1003.49,27.2076,61.6743,750,-0.016978,-0.0818856,-0.996497,4.79709,-101.714,1,1,1,16.2183,8.67245,105,1003.4,2.03005,14.1602,-7.725,-95,1001.33,1.69484,15,15,15,15,0
18007,13,-1,5997.96,-1.06134,198.62,750,0.0228566,-0.281857,-0.959184,16.4263,-85.3639,1,1,1,14.3085,9.08673,105,5997.83,2.05926,18.8649,-49.7693,-95,5995.7,1.86567,15,15,15,15,0
18008,-13,1,2661.38,8.63622,-95.1242,750,0.0106766,0.109899,-0.993885,6.33932,84.4512,1,1,1,15.565,-23.8032,105,2661.28,1.56121,18.2721,-1.52328,-95,2659.67,1.80593,15,15,15,15,0
18009,-13,1,2025.4,7.82014,111.457,750,0.00867064,-0.163781,-0.986459,9.43973,-86.9696,1,1,1,13.4895,4.36804,105,2025.27,2.24444,16.5503,-28.5059,-95,2023,1.95582,15,15,15,15,0
